household_id,year,month,bill_amount,estimated_kwh,total_duration_hours,total_power_watt,active_device_count
65,2025,3,517002.42,277.419,4.46,2007.77,9
65,2025,4,663641.2,598.443,4.9,4070.25,19
65,2025,5,754044.0,553.654,8.86,2016.09,11
65,2025,6,619362.44,315.683,6.35,1656.56,13
65,2025,7,570783.94,377.365,4.79,2539.86,18
65,2025,8,370540.75,66.094,3.31,643.47,5
65,2025,9,338376.51,217.103,9.71,745.64,7
65,2025,10,469078.41,470.754,8.65,1756.43,10
65,2025,11,465445.17,330.478,7.56,1456.56,12
65,2025,12,877136.42,1134.791,9.08,4031.92,16
66,2024,1,554776.25,667.904,5.13,4198.08,18
66,2024,2,453763.96,214.507,5.96,1241.81,12
66,2024,3,521584.64,422.13,7.98,1706.48,14
66,2024,4,492911.96,365.649,8.36,1458.23,7
66,2024,5,595519.02,511.028,8.35,1975.02,14
66,2024,6,864936.97,749.707,8.14,3068.95,17
66,2024,7,1250290.9,1192.709,8.99,4279.39,20
66,2024,8,1039157.45,435.211,7.1,1976.09,18
66,2024,9,935290.58,528.087,5.92,2972.5,12
66,2024,10,775223.67,310.0,3.15,3171.95,18
66,2024,11,612295.83,227.791,5.51,1378.35,7
66,2024,12,1003762.81,1271.541,9.46,4337.57,17
66,2025,1,951176.46,661.206,5.5,3879.59,19
66,2025,2,720001.04,224.907,5.27,1522.87,12
66,2025,3,633998.1,274.491,6.88,1287.55,10
66,2025,4,683018.86,384.854,3.91,3277.0,13
66,2025,5,697970.54,444.673,5.41,2652.73,18
66,2025,6,758071.89,528.132,5.82,3026.74,16
66,2025,7,925768.48,786.482,6.6,3844.1,20
66,2025,8,787833.39,355.693,8.71,1317.81,7
66,2025,9,715819.95,339.591,4.37,2590.59,20
66,2025,10,666079.1,362.735,3.95,2962.77,17
66,2025,11,614180.86,304.493,4.34,2337.03,17
66,2025,12,504140.71,81.4,4.38,599.86,5
67,2024,1,830078.19,799.552,6.37,4046.17,21
67,2024,2,760977.16,334.167,7.93,1453.99,11
67,2024,3,831335.33,517.41,4.38,3811.8,16
67,2024,4,937959.49,732.644,6.6,3701.59,21
67,2024,5,808632.64,270.336,6.14,1420.72,16
67,2024,6,751562.64,344.108,9.19,1248.4,14
67,2024,7,563447.62,152.016,3.38,1449.9,8
67,2024,8,467721.88,208.46,5.5,1221.62,5
67,2024,9,453398.49,294.289,7.97,1230.97,10
67,2024,10,423973.19,223.824,7.29,991.08,5
67,2024,11,319047.41,63.937,3.93,542.43,5
67,2024,12,313707.48,158.702,3.82,1341.21,6
67,2025,1,341639.54,279.594,8.8,1024.61,8
67,2025,2,537010.19,618.402,7.81,2828.11,11
67,2025,3,622303.98,421.178,7.62,1783.5,11
67,2025,4,635917.3,487.432,6.17,2634.57,15
67,2025,5,658741.46,480.996,5.71,2718.41,18
67,2025,6,614188.88,208.021,5.18,1338.69,7
67,2025,7,483467.13,133.257,5.29,812.73,5
67,2025,8,827718.56,933.268,9.51,3165.09,21
67,2025,9,646316.97,162.974,4.94,1100.23,7
67,2025,10,859100.24,861.623,5.53,5027.71,21
67,2025,11,895919.71,753.299,6.42,3912.57,20
67,2025,12,908275.42,552.612,5.0,3568.54,20
68,2024,1,442883.84,471.45,6.34,2399.83,17
68,2024,2,410850.99,144.335,4.1,1212.87,14
68,2024,3,374410.37,220.838,7.96,895.07,6
68,2024,4,546779.71,490.768,6.35,2574.81,13
68,2024,5,412995.95,140.467,3.64,1244.73,11
68,2024,6,890691.62,1251.346,9.48,4400.81,18
68,2024,7,990457.99,918.776,6.84,4333.95,19
68,2024,8,974131.87,654.865,5.98,3532.19,14
68,2024,9,822209.92,387.034,3.44,3751.49,15
68,2024,10,606870.31,237.896,3.9,1967.83,11
68,2024,11,471536.43,223.533,4.51,1651.17,20
68,2024,12,508100.9,386.33,5.73,2175.14,9
68,2025,1,497995.56,310.566,6.61,1516.18,11
68,2025,2,596859.12,447.611,7.03,2274.23,9
68,2025,3,647941.73,435.133,3.67,3828.74,18
68,2025,4,812070.36,552.741,4.44,4147.24,18
68,2025,5,526241.78,107.664,4.38,792.09,8
68,2025,6,455589.0,166.51,4.31,1288.65,6
68,2025,7,641155.73,676.498,8.83,2472.09,10
68,2025,8,532177.11,148.575,3.07,1562.36,15
68,2025,9,613139.17,441.6,9.41,1563.56,13
68,2025,10,532266.03,289.989,4.08,2293.61,11
68,2025,11,622183.51,471.351,6.31,2490.44,17
68,2025,12,562845.45,376.449,5.93,2048.25,15
69,2024,1,451233.64,344.469,3.79,2928.38,13
69,2024,2,503033.31,294.979,3.27,3111.64,17
69,2024,3,459780.52,156.28,4.26,1183.02,10
69,2024,4,357141.37,146.019,8.7,559.6,5
69,2024,5,425484.74,377.095,6.36,1912.33,11
69,2024,6,579006.3,523.937,6.52,2678.51,11
69,2024,7,496260.29,245.984,8.53,929.93,7
69,2024,8,412365.85,191.564,3.15,1960.76,18
69,2024,9,355994.19,170.859,5.33,1069.4,5
69,2024,10,401758.25,340.41,6.51,1686.58,20
69,2024,11,557433.39,472.903,8.15,1934.41,11
69,2024,12,641062.97,505.74,7.09,2302.48,12
69,2025,1,748227.79,511.035,8.01,2056.93,10
69,2025,2,608804.92,187.065,5.54,1206.23,6
69,2025,3,516954.34,295.183,4.17,2284.51,14
69,2025,4,655104.23,555.576,8.4,2204.92,10
69,2025,5,575704.15,272.365,5.74,1530.93,16
69,2025,6,552634.76,298.492,6.55,1518.46,6
69,2025,7,518300.22,352.995,5.68,2003.03,8
69,2025,8,455845.91,256.771,5.14,1612.28,9
69,2025,9,410926.65,201.695,9.19,731.62,9
69,2025,10,375384.12,173.408,7.78,718.85,6
69,2025,11,710331.3,908.527,9.25,3272.69,14
69,2025,12,551287.38,191.601,6.08,1016.56,10
70,2024,1,793257.91,1186.146,9.84,3889.8,16
70,2024,2,591288.72,224.592,5.51,1404.28,15
70,2024,3,447200.09,115.42,3.13,1190.69,14
70,2024,4,611863.93,557.582,8.53,2177.74,20
70,2024,5,630619.77,294.762,7.33,1297.92,5
70,2024,6,604691.48,446.485,8.75,1701.22,7
70,2024,7,769539.83,690.741,7.93,2811.27,21
70,2024,8,1286712.8,1592.499,9.89,5193.35,20
70,2024,9,1188359.6,783.078,8.45,3088.97,12
70,2024,10,1429498.77,1253.891,8.38,4827.62,20
70,2024,11,1164362.81,436.18,8.66,1678.42,11
70,2024,12,1037350.0,698.576,8.91,2528.61,12
70,2025,1,759611.05,230.96,5.92,1258.21,12
70,2025,2,572016.32,136.086,3.34,1454.05,6
70,2025,3,740930.18,732.087,7.04,3355.07,14
70,2025,4,896237.06,784.436,9.64,2711.13,16
70,2025,5,709010.02,240.771,5.29,1468.18,6
70,2025,6,521480.42,64.982,3.45,628.49,5
70,2025,7,686052.75,675.101,4.56,4778.78,21
70,2025,8,717076.58,490.014,8.33,1897.06,16
70,2025,9,605912.43,224.23,5.96,1254.3,7
70,2025,10,482692.48,216.496,4.02,1738.35,7
70,2025,11,578983.66,497.607,6.58,2520.07,13
70,2025,12,617006.04,492.143,5.81,2731.99,11
71,2024,1,788794.15,1039.164,9.81,3416.95,14
71,2024,2,919200.36,879.697,8.96,3387.37,21
71,2024,3,918789.54,595.664,5.62,3420.05,17
71,2024,4,721970.83,273.802,4.57,1995.55,13
71,2024,5,630851.28,268.842,3.78,2294.45,10
71,2024,6,634265.27,360.732,6.87,1750.83,10
71,2024,7,620560.46,392.034,6.24,2026.29,18
71,2024,8,707051.07,539.302,8.46,2057.48,13
71,2024,9,527923.9,143.428,6.78,705.21,8
71,2024,10,456333.69,193.742,4.37,1429.22,9
71,2024,11,540008.55,565.791,5.75,3278.67,14
71,2024,12,473077.05,260.558,4.06,2068.06,11
71,2025,1,446211.69,234.599,8.76,863.57,7
71,2025,2,380681.15,162.459,3.64,1592.64,10
71,2025,3,1003141.15,1187.215,9.38,4084.62,18
71,2025,4,893527.6,479.931,7.51,2129.53,12
71,2025,5,837002.8,444.112,9.32,1537.19,12
71,2025,6,733767.03,533.662,3.84,4628.78,19
71,2025,7,723012.63,511.314,9.59,1719.12,12
71,2025,8,605902.41,255.219,3.03,2719.77,14
71,2025,9,502670.58,185.786,3.37,1840.1,9
71,2025,10,901054.54,1275.019,7.79,5280.91,21
71,2025,11,749141.88,332.658,7.95,1395.36,12
71,2025,12,683771.14,459.062,4.56,3246.81,19
72,2024,1,613599.5,513.738,4.67,3546.16,20
72,2024,2,574885.24,362.757,5.89,2124.82,19
72,2024,3,513025.02,208.4,5.66,1188.4,5
72,2024,4,554322.82,332.49,5.48,2022.76,9
72,2024,5,746115.09,624.951,5.38,3749.96,17
72,2024,6,689480.58,355.266,7.12,1662.88,16
72,2024,7,762311.45,527.031,6.88,2471.57,18
72,2024,8,792198.86,530.031,7.54,2268.36,14
72,2024,9,738256.99,412.834,4.45,3093.8,12
72,2024,10,605755.94,269.679,4.3,2023.05,9
72,2024,11,618475.22,488.251,7.23,2252.49,11
72,2024,12,554852.21,318.934,8.19,1256.26,6
72,2025,1,457137.81,227.262,7.2,1018.33,11
72,2025,2,428661.04,216.025,5.0,1541.64,9
72,2025,3,530098.23,455.879,7.07,2080.41,9
72,2025,4,565908.2,409.265,4.38,3116.01,14
72,2025,5,384581.96,96.534,3.27,951.59,5
72,2025,6,332864.44,181.838,4.29,1412.92,17
72,2025,7,314258.17,249.736,4.83,1668.19,19
72,2025,8,275350.95,119.48,7.54,511.33,5
72,2025,9,278666.26,173.971,3.21,1808.88,14
72,2025,10,359615.03,326.044,5.52,1906.05,21
72,2025,11,369443.29,361.934,6.75,1787.74,9
72,2025,12,452213.81,320.356,5.68,1818.05,17
73,2024,1,401633.13,415.008,5.51,2428.41,18
73,2024,2,881930.2,1175.217,9.68,4184.96,21
73,2024,3,969572.24,618.436,5.54,3604.11,21
73,2024,4,1172610.71,799.823,9.11,2925.38,19
73,2024,5,1000915.83,446.834,9.51,1515.93,17
73,2024,6,1127039.1,787.67,8.7,3019.39,20
73,2024,7,805029.08,128.181,6.08,679.78,6
73,2024,8,636051.33,228.121,6.9,1066.32,8
73,2024,9,455385.97,164.16,4.5,1215.17,9
73,2024,10,502068.86,372.86,4.17,2881.7,15
73,2024,11,435926.97,214.048,4.76,1500.08,8
73,2024,12,494775.13,495.031,9.33,1711.5,13
73,2025,1,480158.65,223.898,8.86,814.84,9
73,2025,2,479183.93,263.745,3.73,2522.86,20
73,2025,3,570038.57,454.569,7.97,1839.59,9
73,2025,4,552856.41,414.778,8.94,1546.67,9
73,2025,5,473743.57,243.547,6.67,1177.05,11
73,2025,6,894240.3,965.843,8.87,3628.73,15
73,2025,7,823032.36,479.713,9.27,1668.73,11
73,2025,8,707142.23,358.439,4.41,2619.57,12
73,2025,9,1001386.93,925.314,6.93,4451.9,19
73,2025,10,830231.3,395.83,3.39,3768.22,16
73,2025,11,777328.11,459.1,9.66,1583.46,13
73,2025,12,572147.51,166.762,3.18,1690.66,13
74,2024,1,498556.35,408.002,7.12,1849.72,8
74,2024,2,624848.57,582.631,5.53,3633.08,18
74,2024,3,681289.18,445.227,5.32,2701.1,13
74,2024,4,841341.3,626.081,9.63,2166.7,17
74,2024,5,944079.13,677.006,8.11,2693.93,18
74,2024,6,832238.92,403.756,5.55,2423.28,13
74,2024,7,840029.21,527.059,6.01,2830.77,12
74,2024,8,582333.95,149.899,4.19,1153.4,5
74,2024,9,678947.68,663.37,4.47,4952.15,20
74,2024,10,686691.68,522.199,7.85,2147.17,12
74,2024,11,1042417.42,1242.903,9.55,4337.55,21
74,2024,12,1043312.03,666.045,7.97,2696.66,20
74,2025,1,861054.64,320.161,8.29,1245.58,7
74,2025,2,644255.83,135.841,5.89,823.6,8
74,2025,3,473621.3,125.24,4.59,880.25,5
74,2025,4,376766.78,185.136,3.06,2015.56,12
74,2025,5,459925.09,400.549,7.31,1768.33,15
74,2025,6,628483.69,564.692,8.73,2155.98,21
74,2025,7,509599.24,229.424,5.37,1377.15,14
74,2025,8,534013.35,318.19,3.31,3098.88,12
74,2025,9,705440.25,875.802,9.52,3066.25,19
74,2025,10,807713.53,699.341,8.08,2791.99,13
74,2025,11,934659.09,849.605,7.21,3930.08,17
74,2025,12,789127.22,340.621,9.63,1141.48,9
75,2024,1,515530.68,200.688,5.78,1120.04,8
75,2024,2,620745.41,596.216,7.97,2578.44,14
75,2024,3,494987.75,190.144,7.89,777.44,5
75,2024,4,711909.38,605.737,9.32,2166.49,11
75,2024,5,753410.24,596.659,6.88,2798.87,18
75,2024,6,574304.67,185.787,4.98,1244.01,9
75,2024,7,706984.55,663.71,7.08,3021.89,16
75,2024,8,598768.53,258.758,3.65,2287.44,10
75,2024,9,906453.72,846.663,7.37,3830.67,16
75,2024,10,696415.21,241.426,4.69,1661.15,14
75,2024,11,574529.22,233.188,4.56,1705.93,14
75,2024,12,773832.88,869.972,9.83,2854.08,14
75,2025,1,932272.81,859.477,7.15,3879.83,19
75,2025,2,1196269.04,1044.762,7.38,5056.95,21
75,2025,3,932135.86,290.959,8.29,1132.56,9
75,2025,4,874630.03,476.02,9.5,1670.21,11
75,2025,5,961560.17,694.152,7.68,2915.92,13
75,2025,6,1223556.08,1034.34,9.33,3696.4,15
75,2025,7,878739.22,136.665,3.15,1397.84,12
75,2025,8,753777.81,354.442,5.1,2241.11,12
75,2025,9,954606.85,909.154,9.73,3115.71,16
75,2025,10,803265.58,449.954,7.25,2002.04,10
75,2025,11,790858.19,551.683,5.9,3116.38,17
75,2025,12,905940.71,689.501,5.3,4199.97,19
76,2024,1,501785.27,588.343,9.65,1967.63,18
76,2024,2,623215.92,516.532,9.47,1881.4,16
76,2024,3,502263.14,253.784,6.64,1232.85,5
76,2024,4,403684.51,158.361,9.71,543.87,6
76,2024,5,302462.13,69.732,4.08,550.95,5
76,2024,6,340939.07,324.613,5.76,1877.7,21
76,2024,7,432447.62,417.316,4.4,3057.1,15
76,2024,8,434181.04,308.258,3.58,2774.16,19
76,2024,9,974486.07,1451.521,9.54,5072.35,20
76,2024,10,886322.48,454.436,6.41,2286.0,16
76,2024,11,813116.34,365.712,5.6,2176.74,17
76,2024,12,840016.92,682.362,5.25,4192.63,17
76,2025,1,671104.85,237.562,3.74,2049.03,12
76,2025,2,671181.66,410.396,5.45,2691.58,11
76,2025,3,611352.25,324.018,3.06,3415.49,21
76,2025,4,750095.96,626.859,4.94,4226.38,21
76,2025,5,733755.41,445.011,4.53,3165.97,21
76,2025,6,634211.3,382.067,7.84,1623.97,16
76,2025,7,498798.0,233.729,5.21,1446.28,6
76,2025,8,587558.36,519.612,6.83,2453.85,21
76,2025,9,497600.3,260.937,3.26,2671.51,17
76,2025,10,666994.19,699.857,9.07,2489.49,10
76,2025,11,523775.38,212.905,6.33,1121.22,5
76,2025,12,491983.54,290.716,7.09,1322.31,14
77,2024,1,598003.05,421.769,8.13,1672.53,11
77,2024,2,499602.23,191.716,5.48,1205.59,6
77,2024,3,385579.2,103.277,3.16,1053.57,10
77,2024,4,744524.39,930.161,8.65,3583.13,15
77,2024,5,718015.72,356.755,3.81,3021.61,15
77,2024,6,740941.46,557.479,9.31,1996.62,18
77,2024,7,641659.24,335.843,3.84,2823.17,11
77,2024,8,532418.11,261.145,5.95,1414.96,14
77,2024,9,753880.43,820.67,7.04,3888.43,20
77,2024,10,646537.68,312.303,5.96,1690.1,11
77,2024,11,463182.65,154.654,4.2,1226.47,9
77,2024,12,411993.41,206.534,6.01,1109.35,6
77,2025,1,404957.23,236.261,7.91,963.53,6
77,2025,2,544102.99,497.69,8.3,2142.23,12
77,2025,3,512075.57,292.59,7.12,1326.02,12
77,2025,4,565604.68,385.319,4.32,2971.23,13
77,2025,5,764144.58,655.99,6.5,3254.97,16
77,2025,6,716566.02,405.168,8.79,1535.77,16
77,2025,7,518555.56,119.139,4.96,774.68,8
77,2025,8,543734.87,425.107,5.4,2540.05,10
77,2025,9,687793.63,761.027,7.15,3549.51,14
77,2025,10,673078.06,445.171,7.52,1910.39,8
77,2025,11,700066.01,577.708,9.56,2013.75,9
77,2025,12,622023.52,264.464,5.25,1624.83,12
78,2024,1,189098.94,165.716,3.77,1416.86,7
78,2024,2,202704.14,136.514,4.07,1156.42,12
78,2024,3,693933.34,936.97,9.25,3268.13,13
78,2024,4,610344.16,335.29,7.59,1472.77,6
78,2024,5,539413.05,242.435,5.73,1365.29,8
78,2024,6,619179.08,426.975,6.14,2319.2,16
78,2024,7,621927.76,337.727,4.62,2356.98,18
78,2024,8,499125.46,175.413,8.67,652.28,5
78,2024,9,657179.71,633.096,8.42,2507.64,14
78,2024,10,682187.94,462.772,8.59,1736.91,19
78,2024,11,729894.66,591.102,9.21,2138.59,14
78,2024,12,796773.05,633.607,9.4,2174.29,20
78,2025,1,806700.32,563.75,4.13,4399.48,20
78,2025,2,602081.91,127.41,6.99,651.43,5
78,2025,3,558930.65,356.092,6.7,1714.02,13
78,2025,4,725101.85,596.651,6.94,2867.58,19
78,2025,5,740022.72,472.028,7.32,2079.44,21
78,2025,6,650693.84,256.985,3.95,2166.83,14
78,2025,7,587365.08,290.818,4.85,1933.08,9
78,2025,8,730366.25,545.441,9.53,1847.04,16
78,2025,9,738175.28,512.664,3.79,4514.5,18
78,2025,10,550831.12,78.659,5.2,488.06,6
78,2025,11,679863.55,573.05,6.86,2785.49,13
78,2025,12,719990.47,576.52,7.55,2464.04,13
79,2024,1,756224.05,919.582,8.16,3635.66,18
79,2024,2,610004.06,228.099,9.07,867.23,7
79,2024,3,730824.89,556.144,6.19,2899.81,12
79,2024,4,857285.35,611.869,9.61,2123.25,11
79,2024,5,699504.54,204.911,3.16,2093.08,12
79,2024,6,697067.97,483.312,7.09,2272.76,21
79,2024,7,678978.54,399.196,5.53,2327.16,10
79,2024,8,544233.94,193.741,7.46,837.56,5
79,2024,9,434513.13,189.391,3.54,1783.89,11
79,2024,10,600221.47,694.495,5.99,3741.08,19
79,2024,11,723120.27,676.66,9.92,2274.81,17
79,2024,12,557941.99,152.859,8.22,600.13,5
79,2025,1,593338.53,442.058,7.5,1901.41,9
79,2025,2,518898.58,266.212,7.0,1358.65,7
79,2025,3,877036.89,1054.904,7.21,4721.45,19
79,2025,4,690612.52,241.827,3.35,2409.83,17
79,2025,5,693283.56,431.318,6.56,2120.76,9
79,2025,6,583577.33,241.217,3.75,2141.47,11
79,2025,7,543475.39,288.748,3.1,3003.46,17
79,2025,8,428452.84,161.278,5.24,993.65,11
79,2025,9,473253.46,348.844,6.22,1868.91,15
79,2025,10,806595.28,1226.165,9.86,4012.47,16
79,2025,11,645942.11,219.411,6.44,1136.22,10
79,2025,12,496037.55,158.445,4.95,1032.48,8
80,2024,1,409308.2,511.398,7.82,2109.09,13
80,2024,2,380332.07,232.676,5.45,1472.93,16
80,2024,3,611675.22,608.032,8.44,2323.36,11
80,2024,4,501815.29,169.957,3.95,1434.09,7
80,2024,5,419093.62,149.998,3.89,1243.22,10
80,2024,6,538928.5,428.96,8.78,1629.2,19
80,2024,7,453051.44,183.08,8.55,690.87,8
80,2024,8,326249.48,93.129,4.16,722.66,5
80,2024,9,306431.35,152.831,5.41,942.41,8
80,2024,10,224963.77,146.485,3.27,1444.14,14
80,2024,11,350322.53,396.782,8.51,1554.39,15
80,2024,12,306383.35,195.114,4.37,1441.85,17
80,2025,1,724218.12,942.672,6.45,4714.0,21
80,2025,2,588050.42,227.181,9.48,856.09,5
80,2025,3,450750.46,123.402,4.56,872.3,6
80,2025,4,464548.91,291.656,8.34,1165.37,7
80,2025,5,712890.94,871.95,7.48,3761.98,17
80,2025,6,619864.25,267.877,8.07,1106.29,10
80,2025,7,961701.03,981.664,8.45,3746.99,16
80,2025,8,985594.99,653.168,8.52,2472.07,16
80,2025,9,809017.98,305.12,4.16,2443.36,19
80,2025,10,636616.38,193.834,3.71,1684.77,9
80,2025,11,823414.68,762.752,8.59,2961.4,19
80,2025,12,606102.02,119.546,3.72,1036.55,11
81,2024,1,370375.07,128.256,6.14,673.99,6
81,2024,2,398259.53,408.375,7.17,1963.53,16
81,2024,3,388576.75,211.229,4.62,1475.56,7
81,2024,4,488358.73,327.982,8.73,1252.05,9
81,2024,5,483351.87,321.157,6.92,1497.87,7
81,2024,6,429340.14,222.812,3.95,1880.47,10
81,2024,7,441821.29,300.918,4.49,2163.14,21
81,2024,8,397658.99,200.275,8.52,758.3,9
81,2024,9,885197.25,1157.497,7.1,5430.58,21
81,2024,10,921217.24,688.267,9.04,2454.89,18
81,2024,11,734208.46,441.227,5.8,2535.62,17
81,2024,12,1230177.47,1349.355,9.13,4767.05,20
81,2025,1,971244.1,348.996,3.45,3263.8,13
81,2025,2,749314.09,233.94,5.73,1457.92,8
81,2025,3,618054.12,244.224,7.86,1002.18,9
81,2025,4,621319.18,390.811,7.19,1810.93,17
81,2025,5,918492.38,793.655,8.58,2983.45,16
81,2025,6,713379.22,228.08,3.95,1925.81,18
81,2025,7,960875.12,1076.706,9.7,3581.68,15
81,2025,8,678087.8,167.871,5.71,948.05,8
81,2025,9,488324.41,89.974,3.63,825.68,5
81,2025,10,448121.66,250.48,6.85,1180.22,6
81,2025,11,344860.81,64.699,5.13,420.39,5
81,2025,12,465039.37,398.456,6.44,1997.27,18
82,2024,1,346263.04,150.122,4.07,1189.62,7
82,2024,2,320877.84,103.68,3.25,1099.23,5
82,2024,3,373150.46,354.112,5.76,1984.82,16
82,2024,4,421101.9,359.173,5.24,2286.54,17
82,2024,5,582562.31,445.08,5.41,2653.21,12
82,2024,6,773758.71,799.359,8.69,3064.55,20
82,2024,7,867682.8,735.967,7.34,3232.47,19
82,2024,8,687461.91,293.384,6.75,1402.61,11
82,2024,9,750790.19,759.767,8.23,3077.0,20
82,2024,10,794930.98,527.782,6.29,2707.32,17
82,2024,11,781608.52,593.319,7.27,2719.05,19
82,2024,12,914533.7,747.932,8.67,2783.85,11
82,2025,1,1041157.4,891.342,9.54,3015.43,19
82,2025,2,718566.71,108.095,8.36,462.06,5
82,2025,3,906520.34,840.221,6.14,4414.03,21
82,2025,4,656170.76,135.507,5.31,851.03,5
82,2025,5,761669.45,800.829,7.55,3419.89,17
82,2025,6,610118.56,230.016,5.63,1362.66,11
82,2025,7,566409.08,357.168,6.54,1762.14,16
82,2025,8,661795.06,544.413,9.06,1938.01,11
82,2025,9,549017.88,270.253,3.55,2539.57,19
82,2025,10,497277.6,238.98,7.38,1045.18,5
82,2025,11,595374.09,492.679,7.18,2287.84,10
82,2025,12,572776.76,383.425,3.22,3837.26,15
83,2024,1,514751.08,514.951,6.0,2769.77,19
83,2024,2,480013.61,325.698,9.81,1144.75,7
83,2024,3,403584.37,116.961,3.21,1176.09,7
83,2024,4,365123.31,186.922,6.83,911.64,9
83,2024,5,759701.02,929.835,9.23,3250.36,16
83,2024,6,837173.04,630.995,7.55,2784.21,12
83,2024,7,1016679.9,788.78,9.95,2557.29,19
83,2024,8,1050937.19,781.771,6.67,3781.97,18
83,2024,9,840626.8,302.821,5.36,1884.88,20
83,2024,10,657157.12,231.778,6.24,1198.76,5
83,2024,11,487234.91,143.91,3.31,1448.87,10
83,2024,12,494644.8,458.436,7.25,2039.39,14
83,2025,1,585652.42,615.509,9.95,1996.32,13
83,2025,2,671094.97,439.026,9.44,1661.41,9
83,2025,3,797936.07,661.152,9.96,2140.36,11
83,2025,4,1251645.41,1323.613,9.42,4685.24,20
83,2025,5,988254.97,322.115,5.51,1885.63,10
83,2025,6,713082.04,154.338,4.51,1139.78,8
83,2025,7,588354.89,179.972,3.89,1494.06,7
83,2025,8,532298.16,226.824,5.35,1367.85,16
83,2025,9,444937.38,212.119,3.17,2229.12,19
83,2025,10,410677.64,283.055,6.69,1365.57,6
83,2025,11,311346.69,70.887,4.56,518.36,5
83,2025,12,453224.01,404.385,5.71,2283.29,14
84,2024,1,711670.52,868.746,8.02,3495.8,21
84,2024,2,619068.84,269.308,6.14,1511.56,13
84,2024,3,677702.28,468.433,6.48,2330.59,16
84,2024,4,735735.05,597.895,4.09,4876.49,21
84,2024,5,1081056.77,1028.664,9.72,3413.81,18
84,2024,6,1380460.08,1299.367,9.71,4460.88,19
84,2024,7,1049545.37,245.468,3.66,2166.14,11
84,2024,8,786863.8,164.824,3.18,1671.44,9
84,2024,9,676336.71,297.064,4.02,2462.76,18
84,2024,10,664841.2,434.988,7.73,1815.04,15
84,2024,11,544605.92,323.633,5.57,1935.28,12
84,2024,12,544468.46,265.546,6.65,1287.2,9
84,2025,1,389692.7,94.861,3.75,815.4,5
84,2025,2,621713.21,703.093,9.06,2771.33,20
84,2025,3,579122.32,376.394,7.29,1666.6,11
84,2025,4,502046.95,220.321,4.2,1749.29,13
84,2025,5,729291.45,675.326,9.98,2182.23,9
84,2025,6,525979.35,149.765,3.25,1534.48,7
84,2025,7,900493.23,989.294,8.28,3856.32,15
84,2025,8,816066.39,534.907,8.28,2084.06,11
84,2025,9,608807.9,150.314,4.81,1041.79,6
84,2025,10,448856.47,239.218,4.72,1635.94,9
84,2025,11,542788.67,558.698,6.13,3038.74,12
84,2025,12,494700.61,371.238,7.38,1622.5,7
85,2024,1,389866.77,90.812,3.94,742.73,5
85,2024,2,1059794.59,1285.758,9.87,4492.15,21
85,2024,3,1046325.48,714.283,5.29,4351.79,17
85,2024,4,780306.33,163.79,8.78,621.8,7
85,2024,5,693132.19,290.219,3.46,2704.62,18
85,2024,6,738944.44,501.578,3.81,4386.26,18
85,2024,7,763098.08,535.041,9.73,1774.35,8
85,2024,8,629928.04,201.646,4.77,1363.41,16
85,2024,9,666083.85,418.431,7.37,1892.87,13
85,2024,10,698881.21,453.155,7.93,1842.33,13
85,2024,11,663174.08,395.219,9.3,1416.54,8
85,2024,12,527251.79,241.899,3.79,2058.15,8
85,2025,1,588064.03,447.297,6.29,2294.62,11
85,2025,2,491753.23,160.324,3.45,1659.33,7
85,2025,3,374324.48,116.017,3.32,1128.95,6
85,2025,4,571222.74,582.082,9.48,2046.48,15
85,2025,5,531856.54,267.15,6.42,1343.25,12
85,2025,6,532113.01,411.414,5.83,2351.66,13
85,2025,7,404422.94,137.471,3.58,1239.68,6
85,2025,8,537938.03,551.96,9.54,1866.7,19
85,2025,9,446946.42,186.228,4.71,1316.82,9
85,2025,10,694345.49,813.929,8.91,2947.89,18
85,2025,11,716809.44,501.787,6.92,2416.56,20
85,2025,12,720188.96,494.516,9.59,1663.65,15
86,2024,1,477065.31,230.338,4.98,1492.85,7
86,2024,2,438921.91,192.164,6.71,987.39,6
86,2024,3,559351.96,558.781,7.37,2446.73,13
86,2024,4,481125.75,216.865,7.6,951.57,5
86,2024,5,575370.71,532.692,5.18,3314.54,18
86,2024,6,594386.93,426.126,4.4,3227.04,14
86,2024,7,505578.37,281.271,7.89,1150.14,5
86,2024,8,511110.55,317.059,5.43,1883.86,11
86,2024,9,551551.12,406.902,7.54,1798.63,7
86,2024,10,488418.62,247.518,6.13,1302.77,10
86,2024,11,409305.07,151.094,7.92,636.31,5
86,2024,12,726717.6,1062.853,9.22,3718.79,17
86,2025,1,571986.34,179.794,4.52,1282.8,7
86,2025,2,550159.8,347.099,4.2,2948.41,21
86,2025,3,938053.22,1020.936,6.35,5187.78,21
86,2025,4,812687.91,414.507,4.68,2953.55,13
86,2025,5,695590.25,299.052,4.48,2154.16,12
86,2025,6,980057.78,936.641,9.04,3452.41,19
86,2025,7,794917.73,329.807,6.68,1593.57,8
86,2025,8,744944.7,605.596,6.43,3038.22,16
86,2025,9,670448.42,466.808,5.49,2832.09,20
86,2025,10,761980.45,577.72,8.16,2284.46,15
86,2025,11,462423.27,108.27,6.98,517.03,6
86,2025,12,389458.61,135.67,3.97,1103.28,5
87,2024,1,495812.67,231.998,7.1,1053.97,9
87,2024,2,523575.6,336.318,4.96,2340.05,13
